dmr_make,dmr_model,age_band,dk_vehicle_count,n_nt_tests,meets_stability_floor,raw_pass_rate,standardized_pass_rate,reliability_unstable,repair_burden_index,median_annual_fuel_cost_dkk,median_annual_ejerafgift_dkk,median_power_to_weight_wkg,median_weight_kg,median_cylinder_count,engagement_score,engagement_pct_power_to_weight,engagement_pct_cylinder_count,engagement_pct_weight_inverted
RENAULT,TWINGO,3,2682,8312,True,0.593,0.5284,False,1.1643,10518.90756302521,920.0,55.31914893617021,940.0,3.0,0.3638,0.2532,0.1454,0.9678
RENAULT,TWINGO,4,4128,18724,True,0.5346,0.496,False,1.5595,11277.027027027028,920.0,54.02750491159136,1018.0,4.0,0.4674,0.1981,0.6246,0.9049
SEAT,Arona,1,1308,67596,True,0.831,0.8191,False,0.3865,12212.195121951221,1600.0,64.8,1250.0,3.0,0.4767,0.5959,0.1454,0.676
SEAT,Arona,2,1885,4394,True,0.7403,0.7198,False,0.6595,11379.545454545456,1600.0,68.32797427652733,1241.0,3.0,0.5312,0.7017,0.1454,0.6838
SEAT,Ateca,1,514,54589,True,0.88,0.8844,False,0.22,12272.058823529414,1600.0,75.75757575757576,1453.0,4.0,0.7113,0.8684,0.6246,0.4485
SEAT,Ateca,2,1098,20309,True,0.8585,0.8595,False,0.27,12971.502590673575,2440.0,75.44581618655693,1458.0,4.0,0.7061,0.8619,0.6246,0.4385
SEAT,Ateca,3,163,0,False,,,True,,13532.432432432433,1760.0,75.29089664613278,1461.0,4.0,0.7007,0.8541,0.6246,0.4313
SEAT,IBIZA,1,1050,69004,True,0.7981,0.7947,False,0.4673,11176.339285714288,1520.0,66.55710764174198,1193.0,3.0,0.5208,0.6559,0.1454,0.7461
SEAT,IBIZA,2,2254,102239,True,0.6713,0.6685,False,0.8267,11753.521126760563,1600.0,70.13201320132013,1171.0,3.0,0.5755,0.7532,0.1454,0.7761
SEAT,IBIZA,3,1248,96267,True,0.6033,0.6059,False,1.2005,12272.058823529414,1760.0,53.182917002417405,1160.0,4.0,0.434,0.1724,0.6246,0.8019
SEAT,IBIZA,4,2585,71299,True,0.5469,0.5544,False,1.6748,12272.058823529414,1960.0,53.01204819277108,1164.0,3.5,0.3214,0.1667,0.2643,0.794
SEAT,Ibiza GP2,2,461,102239,True,0.6713,0.6685,False,0.8267,10744.635193133046,920.0,61.457418788410884,1156.0,3.0,0.4325,0.4557,0.1454,0.8054
SEAT,Ibiza GP2,3,1571,96267,True,0.6033,0.6059,False,1.2005,10744.635193133046,920.0,61.511423550087876,1177.0,3.0,0.4257,0.4585,0.1454,0.7639
SEAT,LEON,1,2351,104143,True,0.811,0.8223,False,0.3504,10698.717948717951,1520.0,70.19783024888322,1477.0,4.0,0.645,0.7546,0.6246,0.4013
SEAT,LEON,2,3358,102045,True,0.7926,0.8069,False,0.4209,11808.962264150945,1600.0,79.53723788864787,1380.0,4.0,0.765,0.9335,0.6246,0.5544
SEAT,LEON,3,2606,72729,True,0.729,0.756,False,0.7075,12272.058823529414,920.0,70.92198581560284,1344.0,4.0,0.6929,0.7718,0.6246,0.598
SEAT,LEON,4,891,40450,True,0.6145,0.6353,False,1.4625,12272.058823529414,2780.0,60.15625,1325.0,4.0,0.5176,0.4134,0.6246,0.6173
SEAT,MII,2,2523,12870,True,0.7688,0.7248,False,0.5133,10260.245901639346,1400.0,44.31017119838872,993.0,3.0,0.2387,0.0222,0.1454,0.9199
SEAT,MII,3,5451,15576,True,0.7249,0.678,False,0.6296,10260.245901639346,920.0,44.35483870967742,993.0,3.0,0.2398,0.0243,0.1454,0.9199
SEAT,MII,4,3931,557,False,0.6804,0.6259,True,0.8384,10260.245901639346,920.0,46.80851063829787,940.0,3.0,0.2583,0.0422,0.1454,0.9678
SEAT,TOLEDO,2,760,4028,True,0.7011,0.7284,False,0.8011,12036.057692307691,1520.0,65.48100242522231,1241.0,4.0,0.6314,0.6144,0.6246,0.6838
SEAT,TOLEDO,3,1548,3298,True,0.651,0.6809,False,1.0722,12272.058823529414,920.0,65.3225806451613,1240.0,4.0,0.6287,0.6073,0.6246,0.6881
SEAT,TOLEDO,4,268,91,False,0.4945,,True,2.2637,12772.959183673469,1760.0,65.53191489361703,1175.0,4.0,0.6497,0.6173,0.6246,0.7682
SKODA,CITIGO,1,2,22345,True,0.8623,0.8267,False,0.2442,11028.634361233482,1520.0,45.22096608427543,973.0,3.0,0.245,0.0293,0.1454,0.9335
SKODA,CITIGO,2,7757,43713,True,0.7709,0.7206,False,0.4655,10260.245901639346,1400.0,44.35483870967742,992.0,3.0,0.2402,0.0243,0.1454,0.922
SKODA,CITIGO,3,10936,36954,True,0.7612,0.7144,False,0.5067,10260.245901639346,920.0,44.265593561368206,994.0,3.0,0.2375,0.0207,0.1454,0.9177
SKODA,CITIGO,4,9173,1079,False,0.7312,0.6817,True,0.6198,10260.245901639346,920.0,46.80851063829787,940.0,3.0,0.2583,0.0422,0.1454,0.9678
SKODA,FABIA,1,5800,82800,True,0.8203,0.8058,False,0.3264,10932.314410480352,1520.0,59.6252129471891,1171.0,3.0,0.3959,0.3941,0.1454,0.7761
SKODA,FABIA,2,9885,106029,True,0.76,0.7447,False,0.4963,11028.634361233482,1520.0,59.982862039417306,1173.0,3.0,0.4026,0.4092,0.1454,0.7718
SKODA,FABIA,3,7331,91806,True,0.7053,0.6864,False,0.7484,11753.521126760563,920.0,57.59162303664921,1178.0,4.0,0.5038,0.3283,0.6246,0.7611
SKODA,FABIA,4,2181,90917,True,0.5939,0.5767,False,1.2572,13039.062500000002,1760.0,54.03087478559176,1164.0,4.0,0.446,0.1996,0.6246,0.794
SKODA,FABIA COMBI,1,4,82800,True,0.8203,0.8058,False,0.3264,11379.545454545456,1600.0,67.53650263666958,1198.0,3.0,0.5354,0.6903,0.1454,0.7332
SKODA,FABIA COMBI,2,35,106029,True,0.76,0.7447,False,0.4963,11028.634361233482,1600.0,59.171639914025704,1185.0,3.0,0.3843,0.3798,0.1454,0.7539
SKODA,FABIA COMBI,3,1633,91806,True,0.7053,0.6864,False,0.7484,13039.062500000002,1760.0,55.45774647887324,1136.0,4.0,0.4813,0.2568,0.6246,0.8276
SKODA,FABIA COMBI,4,6407,90917,True,0.5939,0.5767,False,1.2572,13039.062500000002,1760.0,53.11973018549747,1186.0,4.0,0.4218,0.1681,0.6246,0.7518
SKODA,KAMIQ,1,3582,12201,True,0.8794,0.87,False,0.2464,12212.195121951221,1600.0,63.930544593528026,1288.0,3.0,0.448,0.5472,0.1454,0.6538
SKODA,KAMIQ,2,33,1,False,1.0,,True,,11590.277777777777,1600.0,81.96721311475409,1321.0,4.0,0.7876,0.9521,0.6246,0.6209
SKODA,KAROQ,1,1401,71723,True,0.8871,0.8869,False,0.1911,12272.058823529414,2440.0,75.49759780370624,1457.0,4.0,0.7081,0.8648,0.6246,0.4413
SKODA,KAROQ,2,1554,3822,True,0.8736,0.8684,False,0.2212,12772.959183673469,2440.0,73.8255033557047,1461.5,4.0,0.6873,0.829,0.6246,0.427
SKODA,KODIAQ,1,903,45875,True,0.8696,0.8796,False,0.2343,13176.315789473685,4160.0,63.84213580963436,1754.0,4.0,0.4852,0.5443,0.6246,0.128
SKODA,KODIAQ,2,1205,10614,True,0.8546,0.8604,False,0.2669,13908.333333333336,4640.0,64.78209658421673,1758.0,4.0,0.5079,0.5908,0.6246,0.1252
SKODA,KODIAQ,3,1,0,False,,,True,,18544.444444444445,5140.0,71.89542483660131,1836.0,4.0,0.6073,0.8019,0.6246,0.0951
SKODA,OCTAVIA,1,5539,95992,True,0.8478,0.8727,False,0.2793,10493.999999999998,1600.0,71.70795306388526,1465.0,4.0,0.6686,0.7947,0.6246,0.4192
SKODA,OCTAVIA,2,9832,110041,True,0.803,0.8375,False,0.4079,12036.057692307691,1600.0,80.88235294117648,1354.0,4.0,0.7764,0.9464,0.6246,0.5794
SKODA,OCTAVIA,3,6057,74248,True,0.7152,0.7521,False,0.7254,12272.058823529414,1760.0,78.02224371373308,1327.0,4.0,0.7641,0.9077,0.6246,0.6144
SKODA,OCTAVIA,4,3082,60092,True,0.6132,0.6432,False,1.294,12517.500000000002,2580.0,62.60162601626017,1320.0,4.0,0.5566,0.4886,0.6246,0.6245
SKODA,OCTAVIA COMBI,1,38,95992,True,0.8478,0.8727,False,0.2793,5550.9977827051,1040.0,64.55399061032864,1703.0,4.0,0.5075,0.5801,0.6246,0.1502
SKODA,OCTAVIA COMBI,2,101,110041,True,0.803,0.8375,False,0.4079,12089.861751152073,2780.0,76.17728531855956,1384.0,4.0,0.7341,0.8748,0.6246,0.5465
SKODA,OCTAVIA COMBI,3,5002,74248,True,0.7152,0.7521,False,0.7254,12517.500000000002,1760.0,76.29629629629629,1342.0,4.0,0.7457,0.8763,0.6246,0.6009
SKODA,OCTAVIA COMBI,4,3291,60092,True,0.6132,0.6432,False,1.294,13246.03174603175,2920.0,60.15625,1367.0,4.0,0.5084,0.4134,0.6246,0.5715
SKODA,RAPID,2,1086,22193,True,0.7384,0.7521,False,0.5806,11536.866359447005,1520.0,66.39344262295081,1216.0,3.0,0.5096,0.6488,0.1454,0.7082
SKODA,RAPID,3,1349,14711,True,0.6936,0.7001,False,0.7825,12272.058823529414,920.0,65.53191489361703,1205.0,4.0,0.6407,0.6173,0.6246,0.7232
SKODA,RAPID,4,446,13,False,0.4615,,True,1.6077,12517.500000000002,920.0,65.53191489361703,1175.0,4.0,0.6497,0.6173,0.6246,0.7682
SKODA,RAPID SPACEBACK,2,1100,22193,True,0.7384,0.7521,False,0.5806,11753.521126760563,1520.0,66.77658697444352,1213.0,4.0,0.6617,0.6631,0.6246,0.7139
SKODA,RAPID SPACEBACK,3,1267,14711,True,0.6936,0.7001,False,0.7825,12272.058823529414,920.0,63.63636363636363,1210.0,4.0,0.599,0.5351,0.6246,0.7203
SKODA,RAPID SPACEBACK,4,89,13,False,0.4615,,True,1.6077,12517.500000000002,920.0,65.81196581196582,1170.0,4.0,0.66,0.633,0.6246,0.7804
SKODA,SCALA,1,1824,7892,True,0.8571,0.8465,False,0.303,11379.545454545456,1600.0,64.54122764825286,1281.0,3.0,0.4637,0.5758,0.1454,0.6609
SKODA,SCALA,2,561,0,False,,,True,,11379.545454545456,1600.0,67.19367588932806,1287.0,3.0,0.5137,0.6774,0.1454,0.6567
SKODA,SUPERB,1,811,38541,True,0.8352,0.859,False,0.2973,9540.0,2440.0,65.94724220623502,1674.0,4.0,0.5418,0.6381,0.6246,0.1767
SKODA,SUPERB,2,1826,41662,True,0.7873,0.8175,False,0.4271,12772.959183673469,2440.0,71.0364943290912,1562.0,4.0,0.6408,0.779,0.6246,0.3197
SKODA,SUPERB,3,886,22718,True,0.6775,0.7203,False,0.8437,12272.058823529414,2920.0,72.6552179656539,1555.0,4.0,0.6576,0.8104,0.6246,0.3247
SKODA,SUPERB,4,201,10787,True,0.6314,0.6571,False,1.0862,15523.668639053254,5140.0,64.2186821588815,1574.0,4.0,0.5297,0.5601,0.6246,0.3112
SKODA,SUPERB COMBI,1,337,38541,True,0.8352,0.859,False,0.2973,6570.866141732284,920.0,62.87588846364134,1829.0,4.0,0.4577,0.5014,0.6246,0.098
SKODA,SUPERB COMBI,2,27,41662,True,0.7873,0.8175,False,0.4271,12316.901408450702,4640.0,78.65168539325842,1678.0,4.0,0.6837,0.9235,0.6246,0.1731
SKODA,SUPERB COMBI,3,461,22718,True,0.6775,0.7203,False,0.8437,13385.20408163265,4960.0,66.28056628056628,1579.0,4.0,0.5712,0.6459,0.6246,0.304
SKODA,SUPERB COMBI,4,1457,10787,True,0.6314,0.6571,False,1.0862,14414.835164835165,4960.0,62.843197071384985,1596.0,4.0,0.4915,0.4957,0.6246,0.2811
SUZUKI,ALTO,3,1145,50987,True,0.6726,0.6094,False,0.9075,10260.245901639346,920.0,53.475935828877006,935.0,3.0,0.3305,0.1838,0.1454,0.975
SUZUKI,ALTO,4,5609,26972,True,0.6168,0.5692,False,1.2476,11028.634361233482,920.0,53.763440860215056,930.0,3.0,0.3354,0.1924,0.1454,0.9778
SUZUKI,BALENO,1,902,5787,True,0.7674,0.7564,False,0.5555,10698.717948717951,1520.0,68.53582554517133,981.0,4.0,0.7274,0.7082,0.6246,0.9299
SUZUKI,BALENO,2,6432,7448,True,0.721,0.6964,False,0.7533,10518.90756302521,1520.0,67.2782874617737,981.0,4.0,0.7142,0.6817,0.6246,0.9299
SUZUKI,BALENO,3,1539,2,False,1.0,,True,,10518.90756302521,920.0,68.39378238341969,965.0,4.0,0.7278,0.7031,0.6246,0.9442
SUZUKI,Celerio,1,334,14765,True,0.8726,0.8501,False,0.2338,8877.659574468087,1400.0,54.94505494505494,910.0,3.0,0.3564,0.231,0.1454,0.9864
SUZUKI,Celerio,2,3625,37266,True,0.8286,0.7864,False,0.3658,9005.395683453238,920.0,54.94505494505494,910.0,3.0,0.3564,0.231,0.1454,0.9864
SUZUKI,Celerio,3,4432,2678,True,0.7733,0.7319,False,0.5458,9005.395683453238,920.0,54.94505494505494,910.0,3.0,0.3564,0.231,0.1454,0.9864
SUZUKI,IGNIS,1,3198,26115,True,0.8587,0.8291,False,0.2421,10345.041322314051,1400.0,63.081695966907965,967.0,4.0,0.6267,0.5029,0.6246,0.9392
SUZUKI,IGNIS,2,3998,11272,True,0.7903,0.741,False,0.4074,11536.866359447005,1520.0,71.50595882990248,923.0,4.0,0.7769,0.7861,0.6246,0.9821
SUZUKI,IGNIS,3,1,1,False,1.0,,True,,12517.500000000002,920.0,67.90123456790123,972.0,4.0,0.7225,0.696,0.6246,0.9356
SUZUKI,IGNIS,4,3,576,False,0.5799,0.5448,True,1.3844,16256.493506493509,3480.0,65.71428571428571,1050.0,,0.7003,0.6302,,0.8755
SUZUKI,SPLASH,3,974,17987,True,0.6655,0.5842,False,0.8146,11753.521126760563,920.0,46.51162790697674,1075.0,3.0,0.2342,0.0386,0.1454,0.8562
SUZUKI,SPLASH,4,4155,13990,True,0.5552,0.5066,False,1.2992,12036.057692307691,920.0,46.51162790697674,1065.0,3.0,0.2353,0.0386,0.1454,0.8619
SUZUKI,SWIFT,1,4456,55935,True,0.863,0.8505,False,0.2486,9741.245136186772,1400.0,62.37218813905931,978.0,4.0,0.6138,0.48,0.6246,0.932
SUZUKI,SWIFT,2,4753,60362,True,0.773,0.7437,False,0.5285,10518.90756302521,1520.0,69.84126984126985,966.0,4.0,0.7493,0.7475,0.6246,0.9406
SUZUKI,SWIFT,3,5506,54526,True,0.6868,0.6603,False,0.8286,10744.635193133046,920.0,61.6822429906542,1071.0,4.0,0.591,0.4642,0.6246,0.8577
SUZUKI,SWIFT,4,7834,52313,True,0.5563,0.5378,False,1.3695,12272.058823529414,920.0,66.66666666666667,1035.0,4.0,0.6963,0.6609,0.6246,0.892
SUZUKI,SX4,2,3,21406,True,0.7973,0.786,False,0.4229,13039.062500000002,2440.0,66.39676113360323,1235.0,3.0,0.5074,0.6502,0.1454,0.6931
SUZUKI,SX4,3,459,21864,True,0.67,0.6505,False,0.8234,15549.68944099379,3480.0,72.42798353909464,1215.0,4.0,0.733,0.8069,0.6246,0.711
SUZUKI,SX4,4,1154,16264,True,0.5483,0.5319,False,1.4066,15549.68944099379,3480.0,70.96774193548387,1240.0,4.0,0.7116,0.7732,0.6246,0.6881
SUZUKI,SX4 COMBIBACK,4,2103,16264,True,0.5483,0.5319,False,1.4066,15549.68944099379,3480.0,72.42798353909464,1215.0,4.0,0.733,0.8069,0.6246,0.711
SUZUKI,SX4 S-Cross,1,2232,1053,False,0.8974,,True,0.1872,11590.277777777777,1520.0,73.18952234206472,1292.0,4.0,0.7278,0.8205,0.6246,0.6509
SUZUKI,SX4 S-Cross,2,3828,4,False,0.5,,True,3.15,12517.500000000002,1600.0,67.37880032867707,1217.0,3.0,0.5271,0.6845,0.1454,0.706
SUZUKI,SX4 S-Cross,3,2572,3,False,0.6667,,True,0.3,13532.432432432433,1760.0,73.33333333333333,1200.0,4.0,0.7437,0.8219,0.6246,0.7268
SUZUKI,SX4 S-Cross,4,355,0,False,,,True,,13532.432432432433,1760.0,75.86206896551724,1160.0,4.0,0.783,0.8705,0.6246,0.8019
SUZUKI,VITARA,1,2887,60875,True,0.8705,0.8608,False,0.2398,11808.962264150945,1520.0,73.92996108949417,1270.0,4.0,0.739,0.8348,0.6246,0.671
SUZUKI,VITARA,2,3549,51128,True,0.8042,0.7919,False,0.4095,13246.03174603175,2440.0,73.88748950461797,1216.0,4.0,0.7446,0.8312,0.6246,0.7082
SUZUKI,VITARA,3,3088,1946,False,0.7713,0.7576,True,0.5221,13246.03174603175,1760.0,73.88748950461797,1191.0,4.0,0.7526,0.8312,0.6246,0.7482
TOYOTA,AURIS,2,4405,94374,True,0.7902,0.8002,False,0.5242,9779.296875,1400.0,48.993288590604024,1490.0,4.0,0.3116,0.0908,0.6246,0.3941
TOYOTA,AURIS,3,4426,75949,True,0.7398,0.7389,False,0.7393,9272.222222222223,920.0,51.77304964539007,1440.0,4.0,0.3541,0.1438,0.6246,0.4742
TOYOTA,AURIS,4,2139,79221,True,0.6213,0.6148,False,1.2628,14813.609467455624,2920.0,69.28571428571428,1370.0,4.0,0.669,0.7361,0.6246,0.568
TOYOTA,AVENSIS,2,1027,18200,True,0.787,0.8288,False,0.5656,16048.076923076924,3480.0,70.68062827225131,1528.0,4.0,0.642,0.7668,0.6246,0.3562
TOYOTA,AVENSIS,3,2510,21056,True,0.7125,0.7547,False,0.8955,16256.493506493509,3480.0,70.68062827225131,1522.0,4.0,0.6432,0.7668,0.6246,0.3619
TOYOTA,AVENSIS,4,1352,39032,True,0.6318,0.6637,False,1.2676,16256.493506493509,3960.0,70.611680640586,1526.0,4.0,0.641,0.7632,0.6246,0.3598
TOYOTA,AVENSIS STW,2,1,18200,True,0.787,0.8288,False,0.5656,12089.861751152073,4640.0,65.625,1600.0,4.0,0.5537,0.623,0.6246,0.274
TOYOTA,AVENSIS STW,3,8,21056,True,0.7125,0.7547,False,0.8955,13252.34845799362,3960.0,64.56674212717792,1604.5,4.0,0.5328,0.583,0.6246,0.2697
TOYOTA,AVENSIS STW,4,2723,39032,True,0.6318,0.6637,False,1.2676,16470.394736842107,4320.0,65.47619047619048,1532.0,4.0,0.5637,0.613,0.6246,0.3491
TOYOTA,AYGO,1,7730,117950,True,0.8629,0.8333,False,0.2523,9341.417910447763,1400.0,54.92227979274612,965.0,3.0,0.3466,0.2282,0.1454,0.9442
TOYOTA,AYGO,2,12014,129893,True,0.8232,0.781,False,0.3827,9519.011406844107,1280.0,53.403141361256544,965.0,3.0,0.323,0.181,0.1454,0.9442
TOYOTA,AYGO,3,14633,98229,True,0.7013,0.6499,False,0.7632,9519.011406844107,920.0,53.125,960.0,3.0,0.3189,0.1702,0.1454,0.9506
TOYOTA,AYGO,4,9396,93510,True,0.5854,0.5433,False,1.3321,10744.635193133046,920.0,54.28881650380022,921.0,3.0,0.3451,0.2096,0.1454,0.9835
TOYOTA,AYGO 3/5-DØRS,1,2,117950,True,0.8629,0.8333,False,0.2523,10240.334426339214,1520.0,55.613850996852044,953.0,3.0,0.3677,0.2647,0.1454,0.9585
TOYOTA,AYGO 3/5-DØRS,3,2,98229,True,0.7013,0.6499,False,0.7632,10886.634777183264,920.0,55.248618784530386,905.0,3.5,0.3993,0.2425,0.2643,0.9936
TOYOTA,AYGO 3/5-DØRS,4,5816,93510,True,0.5854,0.5433,False,1.3321,11277.027027027028,920.0,55.248618784530386,905.0,3.0,0.3636,0.2425,0.1454,0.9936
TOYOTA,AYGO 5-DØRS,1,1,117950,True,0.8629,0.8333,False,0.2523,10135.627530364374,1400.0,54.97925311203319,964.0,3.0,0.3501,0.2339,0.1454,0.9478
TOYOTA,AYGO 5-DØRS,2,3,129893,True,0.8232,0.781,False,0.3827,10260.245901639346,1520.0,53.125,965.0,3.0,0.3176,0.1702,0.1454,0.9442
TOYOTA,AYGO 5-DØRS,3,3,98229,True,0.7013,0.6499,False,0.7632,10518.90756302521,920.0,55.248618784530386,905.0,3.0,0.3636,0.2425,0.1454,0.9936
TOYOTA,AYGO 5-DØRS,4,3262,93510,True,0.5854,0.5433,False,1.3321,11277.027027027028,920.0,55.248618784530386,905.0,3.0,0.3636,0.2425,0.1454,0.9936
TOYOTA,Aygo X,1,2868,9,False,1.0,,True,,10135.627530364374,1400.0,51.40640155189137,1031.0,3.0,0.2898,0.1338,0.1454,0.8963
TOYOTA,COROLLA,1,3481,62624,True,0.8911,0.8956,False,0.2168,9306.691449814129,1400.0,48.97959183673469,1471.0,4.0,0.3142,0.0894,0.6246,0.4106
TOYOTA,COROLLA,2,1855,154,False,0.8052,,True,0.6971,7518.01801801802,1200.0,49.14675767918089,1468.0,4.0,0.3166,0.0923,0.6246,0.4156
TOYOTA,COROLLA,3,2,119,False,0.7479,,True,0.7424,21178.6051212938,9340.0,55.932203389830505,1222.5,4.0,0.4665,0.2775,0.6246,0.7017
TOYOTA,COROLLA,4,8,9557,True,0.6085,0.6406,False,1.3276,12860.29411764706,4960.0,48.529411764705884,1360.0,4.0,0.3427,0.0808,0.6246,0.5744
TOYOTA,RAV4,1,1354,52985,True,0.8892,0.8921,False,0.2345,10474.895397489541,1520.0,78.06912991656733,1678.0,4.0,0.6766,0.9092,0.6246,0.1731
TOYOTA,RAV4,2,2737,39539,True,0.8238,0.8291,False,0.4189,12272.058823529414,1600.0,65.32951289398281,1741.0,4.0,0.5182,0.6087,0.6246,0.1323
TOYOTA,RAV4,3,702,21115,True,0.7781,0.7881,False,0.575,12860.29411764706,3960.0,63.63636363636363,1660.0,4.0,0.492,0.5351,0.6246,0.1853
TOYOTA,RAV4,4,122,11627,True,0.6274,0.6512,False,1.2363,15709.580838323353,6040.0,64.1399416909621,1694.0,4.0,0.4973,0.5572,0.6246,0.1567
TOYOTA,RAV4 Plug in,1,2963,52985,True,0.8892,0.8921,False,0.2345,5835.664335664336,920.0,67.79661016949153,2006.0,4.0,0.5434,0.6946,0.6246,0.0436
TOYOTA,RAV4 Plug in,2,1,39539,True,0.8238,0.8291,False,0.4189,11808.962264150945,1600.0,75.59145989613387,1733.0,4.0,0.6486,0.8662,0.6246,0.1402
TOYOTA,Toyota C-HR,1,2315,98743,True,0.842,0.8443,False,0.3129,9934.523809523811,1400.0,47.87234042553192,1506.0,4.0,0.2949,0.0665,0.6246,0.3712
TOYOTA,Toyota C-HR,2,3628,27669,True,0.8244,0.82,False,0.3951,8662.629757785468,1280.0,47.650562541363335,1511.0,4.0,0.2896,0.0579,0.6246,0.3662
TOYOTA,VERSO,2,899,17365,True,0.777,0.7901,False,0.5706,16802.013422818793,4320.0,68.57142857142857,1575.0,4.0,0.6046,0.711,0.6246,0.3083
TOYOTA,VERSO,3,1552,18277,True,0.6901,0.7073,False,0.9404,16802.013422818793,4320.0,68.57142857142857,1575.0,4.0,0.6046,0.711,0.6246,0.3083
TOYOTA,VERSO,4,1954,16376,True,0.6289,0.6422,False,1.277,17030.612244897962,4320.0,63.109954456733895,1575.0,4.0,0.5012,0.5043,0.6246,0.3083
TOYOTA,YARIS,1,9751,151963,True,0.8619,0.8388,False,0.2399,8429.292929292931,1280.0,56.47840531561462,1198.0,3.0,0.338,0.2954,0.1454,0.7332
TOYOTA,YARIS,2,12944,167266,True,0.8076,0.7793,False,0.3886,8429.292929292931,1280.0,46.11443210930828,1171.0,4.0,0.3601,0.0351,0.6246,0.7761
TOYOTA,YARIS,3,12563,164337,True,0.7157,0.6841,False,0.6664,10744.635193133046,920.0,47.663551401869164,1122.0,4.0,0.3842,0.0594,0.6246,0.8355
TOYOTA,YARIS,4,4492,163915,True,0.6275,0.6008,False,1.0463,12036.057692307691,1760.0,57.14285714285714,1105.0,4.0,0.5165,0.3212,0.6246,0.8426
TOYOTA,YARIS 5-DØRS,2,2,167266,True,0.8076,0.7793,False,0.3886,10575.772911299227,1780.0,56.36208368915457,1171.0,3.5,0.3779,0.2868,0.2643,0.7761
TOYOTA,YARIS 5-DØRS,3,97,164337,True,0.7157,0.6841,False,0.6664,10790.94827586207,920.0,48.34123222748815,1055.0,3.0,0.2561,0.078,0.1454,0.8677
TOYOTA,YARIS 5-DØRS,4,4440,163915,True,0.6275,0.6008,False,1.0463,12772.959183673469,1760.0,64.31718061674009,1135.0,4.0,0.6354,0.5644,0.6246,0.829
TOYOTA,Yaris Cross,1,1939,268,False,0.9291,,True,0.1524,9306.691449814129,1280.0,53.45911949685535,1272.0,3.0,0.2686,0.1824,0.1454,0.6688
VOLKSWAGEN,CADDY,1,282,55105,True,0.7873,0.8133,False,0.5999,13246.03174603175,2440.0,50.01488981536629,1665.0,4.0,0.2756,0.1037,0.6246,0.1817
VOLKSWAGEN,CADDY,2,434,70614,True,0.7038,0.7326,False,0.9662,13986.033519553073,2580.0,46.32489190858555,1529.0,4.0,0.2764,0.0365,0.6246,0.3541
VOLKSWAGEN,CADDY,3,553,68693,True,0.6488,0.6826,False,1.3026,13986.033519553073,2580.0,42.40766073871409,1484.0,4.0,0.2704,0.0079,0.6246,0.3956
VOLKSWAGEN,CADDY,4,2090,61752,True,0.6046,0.6358,False,1.8065,17030.612244897962,4320.0,41.944074567243675,1502.0,4.0,0.2669,0.0064,0.6246,0.3813
VOLKSWAGEN,CALIFORNIA,1,841,6386,True,0.858,0.8449,False,0.3182,17147.05882352941,8760.0,43.32414336352895,2526.0,4.0,0.1959,0.015,0.6246,0.005
VOLKSWAGEN,CALIFORNIA,2,420,5658,True,0.8019,0.7881,False,0.472,17607.38255033557,9180.0,42.95197188598203,2532.0,4.0,0.1942,0.0122,0.6246,0.0036
VOLKSWAGEN,CALIFORNIA,3,69,3817,True,0.7671,0.7443,False,0.6625,16817.30769230769,8080.0,41.92104192104192,2511.0,4.0,0.1912,0.005,0.6246,0.0064
VOLKSWAGEN,CALIFORNIA,4,52,1753,False,0.7188,0.6913,True,0.8476,19800.281954887214,10160.0,42.57957833815626,2407.0,4.0,0.1945,0.0093,0.6246,0.0122
VOLKSWAGEN,GOLF,1,2234,309916,True,0.8783,0.8833,False,0.2617,10698.717948717951,1520.0,71.9640179910045,1422.0,4.0,0.6882,0.8033,0.6246,0.4957
VOLKSWAGEN,GOLF,2,11701,390456,True,0.837,0.8446,False,0.3883,12036.057692307691,1600.0,69.86899563318777,1377.0,4.0,0.6737,0.7489,0.6246,0.5594
VOLKSWAGEN,GOLF,3,8415,335232,True,0.7445,0.7611,False,0.7285,12517.500000000002,1760.0,68.75934230194319,1337.0,4.0,0.669,0.7203,0.6246,0.6073
VOLKSWAGEN,GOLF,4,7626,345926,True,0.6216,0.6442,False,1.5064,12517.500000000002,2780.0,64.23982869379014,1353.0,4.0,0.5846,0.5615,0.6246,0.5823
VOLKSWAGEN,GOLF VARIANT,1,413,309916,True,0.8783,0.8833,False,0.2617,11590.277777777777,1600.0,68.52248394004283,1436.0,4.0,0.6374,0.706,0.6246,0.485
VOLKSWAGEN,GOLF VARIANT,2,26,390456,True,0.837,0.8446,False,0.3883,10752.04918032787,3380.0,59.859154929577464,1450.0,4.0,0.4805,0.4041,0.6246,0.4549
VOLKSWAGEN,GOLF VARIANT,3,1635,335232,True,0.7445,0.7611,False,0.7285,12517.500000000002,1760.0,65.59766763848395,1391.0,4.0,0.6052,0.6216,0.6246,0.5351
VOLKSWAGEN,GOLF VARIANT,4,1389,345926,True,0.6216,0.6442,False,1.5064,12517.500000000002,2920.0,59.367771781033156,1444.0,4.0,0.4739,0.3856,0.6246,0.4685
VOLKSWAGEN,Golf Sportsvan,1,458,309916,True,0.8783,0.8833,False,0.2617,12036.057692307691,1600.0,75.39410555174777,1458.0,4.0,0.7046,0.8591,0.6246,0.4385
